READ	196	1073872908	1677721616	134221678	4	0.9167060852050781
WRITE	197	1073872908	1677721680	134221678	4	0.92063307762146
READ	198	1073759244	0	134226358	4	0.9246740341186523
WRITE	199	1073759244	0	134226358	4	0.9287450313568115
READ	200	1073759248	0	134225752	4	0.9343011379241943
WRITE	201	1073759248	0	134225752	4	0.9392681121826172
READ	202	1073759244	0	134225752	4	0.9447381496429443
WRITE	203	1073759244	12	134225752	4	0.950279951095581
READ	204	1073759252	0	134225752	4	0.9535830020904541
WRITE	205	1073759252	0	134225752	4	0.9575860500335693
READ	206	1073887240	9502735	134225356	4	0.9612369537353516
READ	207	1073887240	9502735	134225356	4	0.9671230316162109
READ	208	1073887240	9502735	134225356	4	0.9729111194610596
READ	209	1073887240	9502735	134225356	4	0.9764759540557861
READ	210	1073887240	9502735	134225356	4	0.9813370704650879
WRITE	211	1073759240	3333	134225968	4	0.9866580963134766
READ	212	1073759248	0	134226380	4	0.990976095199585
WRITE	213	1073759248	0	134226380	4	0.9962880611419678
READ	214	1073759252	0	134226380	4	0.9988119602203369
WRITE	215	1073759252	0	134226380	4	1.0040099620819092
READ	216	1073759244	12	134226380	4	1.009145975112915
WRITE	217	1073759244	8204	134226380	4	1.0143671035766602
READ	218	1073759244	8204	134226358	4	1.019495964050293
WRITE	219	1073759244	12	134226358	4	1.0240859985351562
READ	220	1073759248	0	134225752	4	1.0279979705810547
WRITE	221	1073759248	0	134225752	4	1.031567096710205
READ	222	1073759244	12	134225752	4	1.0368459224700928
WRITE	223	1073759244	12	134225752	4	1.0417251586914062
READ	224	1073759252	0	134225752	4	1.045562982559204
WRITE	225	1073759252	0	134225752	4	1.0494420528411865
READ	226	1073887240	9502735	134225356	4	1.0554399490356445
READ	227	1073887240	9502735	134225356	4	1.0595669746398926
READ	228	1073887240	9502735	134225356	4	1.0648701190948486
READ	229	1073887240	9502735	134225356	4	1.0683391094207764
READ	230	1073887240	9502735	134225356	4	1.0732450485229492
WRITE	231	1073759240	3333	134226324	4	1.0794250965118408
READ	232	1073759248	0	134226380	4	1.0834710597991943
WRITE	233	1073759248	0	134226380	4	1.0872371196746826
READ	234	1073759252	0	134226380	4	1.0907950401306152
WRITE	235	1073759252	0	134226380	4	1.095531940460205
READ	236	1073759244	12	134226380	4	1.1011900901794434
WRITE	237	1073759244	8204	134226380	4	1.107593059539795
READ	238	1073887260	32769	134219136	4	1.119178056716919
WRITE	239	1073887260	32769	134219136	4	1.1239619255065918
READ	240	1073887260	32769	134219136	4	1.1292250156402588
READ	241	1073887260	32769	134219136	4	1.134782075881958
WRITE	242	1073887260	32769	134219136	4	1.138761043548584
READ	243	1073887260	32769	134219136	4	1.1430959701538086
READ	244	1073872904	201326752	134221376	4	1.1475300788879395
WRITE	245	1073872904	201328800	134221376	4	1.1516430377960205
READ	246	1073872896	2818572448	134221492	4	1.1559860706329346
WRITE	247	1073872896	2818572448	134221492	4	1.1617190837860107
READ	248	1073872908	1677721680	134221278	4	1.1648759841918945
WRITE	249	1073872908	1677721680	134221278	4	1.1694271564483643
WRITE	250	1073872936	32	134227938	4	1.1747851371765137
READ	251	1073872896	2818572448	134219542	4	1.1777279376983643
WRITE	252	1073872896	2818573472	134219542	4	1.183699131011963
READ	253	1073887260	32769	134219136	4	1.187716007232666
WRITE	254	1073887260	32769	134219136	4	1.1932611465454102
READ	255	1073887260	32769	134219136	4	1.1971580982208252
READ	256	1073872896	2818573472	134221678	4	1.202566146850586
READ	257	1073872900	0	134221678	4	1.2064449787139893
WRITE	258	1073872900	0	134221678	4	1.2127609252929688
READ	259	1073872908	1677721680	134221678	4	1.2165839672088623
WRITE	260	1073872908	1677721680	134221678	4	1.2234790325164795
READ	261	1073887260	32769	134219164	4	1.2260870933532715
WRITE	262	1073887260	32771	134219164	4	1.232377052307129
READ	263	1073887260	32771	134219164	4	1.2359919548034668
READ	264	1073887260	32771	134219164	4	1.2415361404418945
WRITE	265	1073887260	32771	134219164	4	1.245530128479004
READ	266	1073887260	32771	134219164	4	1.2503249645233154
READ	267	1073873928	192	134221376	4	1.2529749870300293
WRITE	268	1073873928	2097344	134221376	4	1.2588300704956055
READ	269	1073873920	640	134221620	4	1.2626969814300537
WRITE	270	1073873920	640	134221620	4	1.26761794090271
READ	271	1073873932	256	134221620	4	1.2726430892944336
WRITE	272	1073873932	256	134221620	4	1.276474952697754
WRITE	273	1073873960	1024	134227926	4	1.2819709777832031
READ	274	1073873920	640	134219504	4	1.2859179973602295
WRITE	275	1073873920	1049216	134219504	4	1.2906949520111084
READ	276	1073887260	32771	134219164	4	1.296199083328247
WRITE	277	1073887260	32771	134219164	4	1.2997429370880127
READ	278	1073887260	32771	134219164	4	1.3026249408721924
READ	279	1073873920	1049216	134221678	4	1.306628942489624
READ	280	1073873924	0	134221678	4	1.3108789920806885
WRITE	281	1073873924	0	134221678	4	1.3144781589508057
READ	282	1073873932	256	134221678	4	1.3175790309906006
WRITE	283	1073873932	256	134221678	4	1.3232901096343994
READ	284	1073887260	32771	134219164	4	1.3270790576934814
WRITE	285	1073887260	32771	134219164	4	1.3312220573425293
READ	286	1073887260	32771	134219164	4	1.334618091583252
READ	287	1073887260	32771	134219164	4	1.3374719619750977
WRITE	288	1073887260	32771	134219164	4	1.3414671421051025
READ	289	1073887260	32771	134219164	4	1.3468780517578125
READ	290	1073873928	2097344	134221376	4	1.3508780002593994
WRITE	291	1073873928	2097856	134221376	4	1.3557240962982178
READ	292	1073873920	1049216	134221620	4	1.3589580059051514
WRITE	293	1073873920	1048704	134221620	4	1.36509108543396
READ	294	1073873932	256	134221620	4	1.3705980777740479
WRITE	295	1073873932	0	134221620	4	1.3767590522766113
WRITE	296	1073873960	16	134227926	4	1.3828580379486084
READ	297	1073873920	1048704	134219504	4	1.3874390125274658
WRITE	298	1073873920	1048960	134219504	4	1.3937649726867676
READ	299	1073887260	32771	134219164	4	1.3990211486816406
WRITE	300	1073887260	32771	134219164	4	1.4059679508209229
READ	301	1073887260	32771	134219164	4	1.411020040512085
READ	302	1073873920	1048960	134221678	4	1.4157350063323975
READ	303	1073873924	0	134221678	4	1.421191930770874
WRITE	304	1073873924	0	134221678	4	1.4255881309509277
READ	305	1073873932	0	134221678	4	1.4304559230804443
WRITE	306	1073873932	0	134221678	4	1.43572998046875
READ	307	1073887260	32771	134219164	4	1.4409091472625732
WRITE	308	1073887260	32771	134219164	4	1.4467849731445312
READ	309	1073887260	32771	134219164	4	1.4524650573730469
READ	310	1073887260	32771	134219164	4	1.4563250541687012
WRITE	311	1073887260	32771	134219164	4	1.4622280597686768
READ	312	1073887260	32771	134219164	4	1.4672319889068604
READ	313	1073873928	2097856	134221376	4	1.4723169803619385
WRITE	314	1073873928	2106048	134221376	4	1.4774580001831055
READ	315	1073873920	1048960	134221620	4	1.480139970779419
WRITE	316	1073873920	1048960	134221620	4	1.4865341186523438
READ	317	1073873932	0	134221620	4	1.4916329383850098
WRITE	318	1073873932	0	134221620	4	1.4963769912719727
WRITE	319	1073873960	64	134227926	4	1.5036981105804443
READ	320	1073873920	1048960	134219504	4	1.5087130069732666
WRITE	321	1073873920	1053056	134219504	4	1.5142590999603271
READ	322	1073887260	32771	134219164	4	1.5187461376190186
WRITE	323	1073887260	32771	134219164	4	1.5234861373901367
READ	324	1073887260	32771	134219164	4	1.5294489860534668
READ	325	1073873920	1053056	134221678	4	1.5328969955444336
READ	326	1073873924	0	134221678	4	1.5363681316375732
WRITE	327	1073873924	0	134221678	4	1.543071985244751
READ	328	1073873932	0	134221678	4	1.5484850406646729
WRITE	329	1073873932	0	134221678	4	1.554253101348877
WRITE	330	1073873960	1024	134218620	4	1.5609681606292725
READ	331	1073759232	192	134221928	4	1.5660669803619385
READ	332	1073759232	192	134221928	4	1.572998046875
WRITE	333	1073759236	170	134222888	4	1.5781950950622559
READ	334	1073759232	192	134221928	4	1.583611011505127
READ	335	1073759232	192	134221928	4	1.588670015335083
WRITE	336	1073759236	250	134222874	4	1.593385934829712
READ	337	1073759232	192	134221928	4	1.5970039367675781
READ	338	1073759232	192	134221928	4	1.601952075958252
WRITE	339	1073759236	240	134222874	4	1.607262134552002
READ	340	1073759232	192	134221928	4	1.6110761165618896
READ	341	1073759232	192	134221928	4	1.6153039932250977
WRITE	342	1073759236	0	134222874	4	1.6205101013183594
READ	343	1073759232	192	134221888	4	1.6255371570587158
READ	344	1073759232	192	134221914	4	1.6291799545288086
READ	345	1073759232	192	134221888	4	1.6345019340515137
READ	346	1073759232	192	134221888	4	1.638045072555542
READ	347	1073759232	192	134221888	4	1.6406731605529785
READ	348	1073759232	192	134221888	4	1.6458921432495117
READ	349	1073759232	192	134221888	4	1.6488161087036133
READ	350	1073759232	192	134221888	4	1.6522250175476074
READ	351	1073759232	192	134221888	4	1.6562819480895996
READ	352	1073759232	192	134221888	4	1.6607370376586914
READ	353	1073759232	192	134221888	4	1.6634819507598877
READ	354	1073759232	192	134221888	4	1.6684489250183105
READ	355	1073759232	192	134221888	4	1.6713709831237793
READ	356	1073759232	192	134221888	4	1.6737611293792725
READ	357	1073759232	192	134221888	4	1.679448127746582
READ	358	1073759232	192	134221888	4	1.6820831298828125
READ	359	1073759232	192	134221888	4	1.686427116394043
READ	360	1073759232	192	134221888	4	1.6924800872802734
READ	361	1073759232	192	134221888	4	1.6965179443359375
READ	362	1073759232	192	134221888	4	1.7017340660095215
READ	363	1073759232	192	134221888	4	1.705333948135376
READ	364	1073759232	192	134221888	4	1.7079150676727295
READ	365	1073759232	192	134221888	4	1.712151050567627
READ	366	1073759232	192	134221888	4	1.7176201343536377
READ	367	1073759232	192	134221888	4	1.7217330932617188
READ	368	1073759232	192	134221888	4	1.7283711433410645
READ	369	1073759232	192	134221888	4	1.732396125793457
READ	370	1073759232	192	134221888	4	1.737550973892212
READ	371	1073759232	192	134221888	4	1.7405610084533691
READ	372	1073759232	192	134221888	4	1.7447130680084229
READ	373	1073759232	192	134221888	4	1.7505249977111816
READ	374	1073759232	192	134221888	4	1.7546160221099854
READ	375	1073759232	192	134221888	4	1.7587449550628662
READ	376	1073759232	192	134221888	4	1.7619249820709229
READ	377	1073759232	192	134221888	4	1.767117977142334
READ	378	1073759232	192	134221888	4	1.7712430953979492
READ	379	1073759232	192	134221888	4	1.775589942932129
READ	380	1073759232	192	134221888	4	1.7802839279174805
READ	381	1073759232	192	134221888	4	1.7833471298217773
READ	382	1073759232	192	134221888	4	1.7886741161346436
READ	383	1073759232	192	134221888	4	1.7928640842437744
READ	384	1073759232	192	134221888	4	1.795586109161377
READ	385	1073759232	192	134221888	4	1.8003759384155273
READ	386	1073759232	192	134221888	4	1.8040759563446045
READ	387	1073759232	192	134221888	4	1.8092970848083496
READ	388	1073759232	240	134221888	4	1.8116121292114258
READ	389	1073759232	240	134221888	4	1.8192291259765625
READ	390	1073759232	240	134221888	4	1.822788953781128
READ	391	1073759236	79	134222832	4	1.8269829750061035
READ	392	1073759232	192	134221888	4	1.8307390213012695
READ	393	1073759232	192	134221888	4	1.8356940746307373
READ	394	1073759232	192	134221888	4	1.8385910987854004
READ	395	1073759232	192	134221888	4	1.8425030708312988
READ	396	1073759232	192	134221888	4	1.8462390899658203
READ	397	1073759232	192	134221888	4	1.8511300086975098
READ	398	1073759232	192	134221888	4	1.8559141159057617
READ	399	1073759232	192	134221888	4	1.8592290878295898
READ	400	1073759232	192	134221888	4	1.864475965499878
READ	401	1073759232	192	134221888	4	1.8693599700927734
READ	402	1073759232	192	134221888	4	1.8745911121368408
READ	403	1073759232	192	134221888	4	1.8781919479370117
READ	404	1073759232	192	134221888	4	1.8836090564727783
READ	405	1073759232	192	134221888	4	1.889362096786499
READ	406	1073759232	192	134221888	4	1.8943729400634766
READ	407	1073759232	192	134221888	4	1.8984370231628418
READ	408	1073759232	192	134221888	4	1.9019570350646973
READ	409	1073759232	192	134221888	4	1.9069600105285645
READ	410	1073759232	192	134221888	4	1.9124929904937744
READ	411	1073759232	192	134221888	4	1.9176349639892578
READ	412	1073759232	192	134221888	4	1.9217820167541504
READ	413	1073759232	192	134221888	4	1.9259109497070312
READ	414	1073759232	192	134221888	4	1.929664134979248
READ	415	1073759232	192	134221888	4	1.9353880882263184
READ	416	1073759232	192	134221888	4	1.938486099243164
READ	417	1073759232	192	134221888	4	1.942777156829834
READ	418	1073759232	192	134221888	4	1.948132038116455
READ	419	1073759232	192	134221888	4	1.9528000354766846
READ	420	1073759232	192	134221888	4	1.9569940567016602
READ	421	1073759232	192	134221888	4	1.9607770442962646
READ	422	1073759232	192	134221888	4	1.9654591083526611
READ	423	1073759232	192	134221888	4	1.9693520069122314
READ	424	1073759232	192	134221888	4	1.9729421138763428
READ	425	1073759232	192	134221888	4	1.978567123413086
READ	426	1073759232	192	134221888	4	1.9832680225372314
READ	427	1073759232	192	134221888	4	1.9886789321899414
READ	428	1073759232	192	134221888	4	1.9947900772094727
READ	429	1073759232	192	134221888	4	1.9999580383300781
READ	430	1073759232	192	134221888	4	2.004709005355835
READ	431	1073759232	192	134221888	4	2.0082380771636963
READ	432	1073759232	192	134221888	4	2.0136590003967285
READ	433	1073759232	192	134221888	4	2.0171761512756348
READ	434	1073759232	192	134221888	4	2.0227420330047607
READ	435	1073759232	192	134221888	4	2.028109073638916
READ	436	1073759232	192	134221888	4	2.031926155090332
READ	437	1073759232	192	134221888	4	2.0352001190185547
READ	438	1073759232	192	134221888	4	2.0400400161743164
READ	439	1073759232	192	134221888	4	2.0441770553588867
READ	440	1073759232	192	134221888	4	2.0490119457244873
READ	441	1073759232	192	134221888	4	2.05292010307312
READ	442	1073759232	192	134221888	4	2.056859016418457
READ	443	1073759232	192	134221888	4	2.06160306930542
READ	444	1073759232	192	134221888	4	2.065845012664795
READ	445	1073759232	192	134221888	4	2.069849967956543
READ	446	1073759232	192	134221888	4	2.074044942855835
READ	447	1073759232	192	134221888	4	2.0781030654907227
READ	448	1073759232	192	134221888	4	2.082571029663086
READ	449	1073759232	192	134221888	4	2.085613965988159
READ	450	1073759232	192	134221888	4	2.0899789333343506
READ	451	1073759232	192	134221888	4	2.094417095184326
READ	452	1073759232	192	134221888	4	2.0998549461364746
READ	453	1073759232	192	134221888	4	2.104459047317505
READ	454	1073759232	192	134221888	4	2.1092121601104736
READ	455	1073759232	192	134221888	4	2.113434076309204
READ	456	1073759232	192	134221888	4	2.1179070472717285
READ	457	1073759232	192	134221888	4	2.1222400665283203
READ	458	1073759232	192	134221888	4	2.126491069793701
READ	459	1073759232	192	134221888	4	2.1297309398651123
READ	460	1073759232	192	134221888	4	2.1341640949249268
READ	461	1073759232	192	134221888	4	2.138309955596924
READ	462	1073759232	192	134221888	4	2.143234968185425
READ	463	1073759232	192	134221888	4	2.147832155227661
READ	464	1073759232	192	134221888	4	2.1518609523773193
READ	465	1073759232	192	134221888	4	2.156877040863037
READ	466	1073759232	192	134221888	4	2.1619949340820312
READ	467	1073759232	192	134221888	4	2.166718006134033
READ	468	1073759232	192	134221888	4	2.1708791255950928
READ	469	1073759232	192	134221888	4	2.17513108253479
READ	470	1073759232	192	134221888	4	2.179563045501709
READ	471	1073759232	192	134221888	4	2.1822829246520996
READ	472	1073759232	192	134221888	4	2.1865811347961426
READ	473	1073759232	192	134221888	4	2.1923811435699463
READ	474	1073759232	192	134221888	4	2.197705030441284
READ	475	1073759232	192	134221888	4	2.203305959701538
READ	476	1073759232	192	134221888	4	2.2062721252441406
READ	477	1073759232	192	134221888	4	2.209326982498169
READ	478	1073759232	192	134221888	4	2.2133491039276123
READ	479	1073759232	192	134221888	4	2.2173869609832764
READ	480	1073759232	192	134221888	4	2.2218079566955566
READ	481	1073759232	192	134221888	4	2.2278990745544434
READ	482	1073759232	192	134221888	4	2.2341060638427734
READ	483	1073759232	192	134221888	4	2.2374870777130127
READ	484	1073759232	192	134221888	4	2.2429440021514893
READ	485	1073759232	192	134221888	4	2.2485830783843994
READ	486	1073759232	192	134221888	4	2.2530059814453125
READ	487	1073759232	192	134221888	4	2.2570559978485107
READ	488	1073759232	192	134221888	4	2.262540102005005
READ	489	1073759232	192	134221888	4	2.2663540840148926
READ	490	1073759232	192	134221888	4	2.2706990242004395
READ	491	1073759232	192	134221888	4	2.2754621505737305
READ	492	1073759232	192	134221888	4	2.2795960903167725
READ	493	1073759232	192	134221888	4	2.2846620082855225
READ	494	1073759232	192	134221888	4	2.2876830101013184
READ	495	1073759232	192	134221888	4	2.2917850017547607
READ	496	1073759232	192	134221888	4	2.2947371006011963
READ	497	1073759232	192	134221888	4	2.2982959747314453
READ	498	1073759232	192	134221888	4	2.3026111125946045
READ	499	1073759232	192	134221888	4	2.307126045227051
